trace	total.br.len	tree.height
mean	738.527707367387	101.160600928805
stderr.of.mean	1.16601559016491	0.211090050206241
stdev	38.5060425096351	7.96572460774294
variance	1482.71530975383	63.4527685264014
median	736.736437306431	100.57881824508
mode	numeric	numeric
geometric.mean	737.531820710687	100.850449262122
HPD95.lower	666.934142299805	85.3706140977395
HPD95.upper	810.730562009549	116.508700565768
ACT	NA	NA
ESS	1091.16492988737	1424.80815131454
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
