trace	total.br.len	tree.height
mean	2962.31768957699	549.071784883622
stderr.of.mean	12.1503779534128	5.72495967423575
stdev	485.780226630217	239.431779247318
variance	235982.428584905	57327.5769135365
median	2830.5426713694	479.70712743674
mode	numeric	numeric
geometric.mean	2928.22004115329	509.667002008499
HPD95.lower	2311.37816652535	258.493057245962
HPD95.upper	3946.63606218303	1033.43546799131
ACT	NA	NA
ESS	1599.34233461505	1750.088711856
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
