trace	total.br.len	tree.height
mean	1147.55061320334	185.635119643681
stderr.of.mean	3.41624058731628	1.66692942710011
stdev	125.221992406166	61.2489858915064
variance	15680.5473821698	3751.43827273794
median	1115.61145053383	168.626223151834
mode	numeric	numeric
geometric.mean	1141.35790305704	177.611483539879
HPD95.lower	982.277093563821	110.810417691829
HPD95.upper	1422.16535309295	317.996594353205
ACT	NA	NA
ESS	1344.32930117779	1350.84251176584
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
