trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-3530.19201267253	-3041.06229487694	-489.129717795591	0.225672980691388	0.19478952943874	0.0870242312755801	0.492513258594281	0.127422918707778	0.442944154097796	0.169367115094063	0.260265812100363	3.3784911301081	3.82980901914785	1.09934380058994	0.950328099705033	0.00134826717205034	17.1161760687698	59.8862998313665	410.371150154863	-1083.63548133466	-1957.42681354228
stderr.of.mean	0.417722000864471	0.210354124027442	0.41276539209229	0.000563047510924359	0.000487993682097023	0.000349747119720958	0.000702172803847334	0.000329091902068505	0.000480728701317716	0.000376687132015231	0.00040479833173654	0.0147809680194869	0.013953099371005	0.0019444720191787	0.000972236009589348	3.01282380388801e-06	0.0589311566142979	0.0853469558478882	0.701534589549901	0.121528896045394	0.182493397029978
stdev	13.6202281090897	8.0492008907079	11.5534662499224	0.0238880790998564	0.020440312764065	0.0147580368533537	0.0281804445632104	0.0139621847805145	0.0203955883292975	0.0159814790597427	0.0171741360727043	0.627103266369624	0.591979779673516	0.0824969483043119	0.0412484741521559	0.000103752851282121	2.11857526576583	3.35016941154077	21.8496827990183	5.15603359454441	6.48264416651653
variance	185.510613743636	64.7896349789729	133.482582388097	0.000570640323080998	0.000417806385892799	0.000217799651764947	0.000794137455780173	0.00019494260384523	0.000415980023298175	0.000255407672936995	0.000294950949843762	0.393258506691451	0.350440059542304	0.00680574647952431	0.00170143661988107	1.07646541491699e-08	4.48836115671477	11.2236350860234	477.408638417715	26.5846824280705	42.0246753896709
median	-3530.04131289283	-3040.61489605652	-489.135441000357	0.22470865716504	0.194027589531759	0.0860566909725126	0.492487735711913	0.127248673209682	0.442191377308966	0.168328379894668	0.260058975722853	3.32381368596814	3.77874145656073	1.09424319775205	0.952878401123977	0.00134643512976965	16.9871573512763	59.6781408667287	409.210273571721	-1083.35699386862	-1957.16044506764
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.224409898059092	0.193712955121403	0.0857823061626416	0.491704631506194	0.126657015581137	0.442474144432113	0.16861570378024	0.259698082126859	3.3222447612939	3.78508826514781	1.09627330916356	0.949423414859195	0.00134427221567595	16.9878338714849	59.7939592401545	409.794580944912	NaN	NaN
HPD95.lower	-3556.20224876863	-3057.75950960471	-509.133094672489	0.17941486399565	0.154397370060152	0.0603939945639368	0.439682634015161	0.100354193428956	0.406105007686389	0.138733526380119	0.225851978982183	2.30425227883667	2.76794927558832	0.935869495928634	0.870914695319199	0.00115292694298617	13.5672864677498	54.1030789247728	366.430781457532	-1094.16088669816	-1970.69504699359
HPD95.upper	-3503.18484417458	-3026.18878021821	-463.807175829572	0.271398327720208	0.2334245983375	0.117540472905271	0.551409862980798	0.154538916217184	0.484843696090961	0.201118732925925	0.293248898501674	4.6631456589177	5.08776741203089	1.2581706093616	1.03206525203569	0.00154742694924925	21.9027721399223	67.033437497599	450.397138144685	-1074.23554091731	-1945.80533725858
ACT	42327.0807439379	30733.2796884814	57437.341991895	25000	25648.720493174	25273.3895823632	27938.6044336118	25000	25000	25000	25000	25000	25000	25000	25000	37945.4551503546	34818.8573076809	29204.8454517779	46389.5633582305	25000	35661.7230645971
ESS	1063.73979042834	1465.02424916515	783.897695097964	1801	1755.44819134283	1781.51806085481	1611.56940057579	1801	1801	1801	1801	1801	1801	1801	1801	1186.57161500879	1293.12112692646	1541.69622552339	970.584690619029	1801	1262.55817528622
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
