trace	total.br.len	tree.height
mean	283.7043843782	51.9566793304719
stderr.of.mean	0.364062177740931	0.0525700411967267
stdev	13.7009295429509	2.19924699151593
variance	187.715470340906	4.83668732969185
median	282.815335031367	51.7430427404797
mode	numeric	numeric
geometric.mean	283.376922949383	51.9107015333237
HPD95.lower	258.462732927497	47.9943116745159
HPD95.upper	310.649936687968	56.4165256563404
ACT	NA	NA
ESS	1417.06666707618	1751.10714525534
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
