trace	total.br.len	tree.height
mean	887.419283200466	120.446418298707
stderr.of.mean	1.06186385871644	0.245145173118023
stdev	29.7382571208299	10.2339848991371
variance	884.363936584591	104.734446915767
median	886.944257125132	119.808165134118
mode	numeric	numeric
geometric.mean	886.922403701256	120.016356624485
HPD95.lower	830.771871989986	101.445409484988
HPD95.upper	944.382225082041	140.840910820732
ACT	NA	NA
ESS	784.756075942131	1743.74988696538
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
