trace	total.br.len	tree.height
mean	57.3653827997453	46.153112176023
stderr.of.mean	0.0687146854204224	0.00371276159672779
stdev	1.92885959629991	0.154192783720396
variance	3.72049934223825	0.0237754145514447
median	57.2128395945264	46.1009838656251
mode	numeric	numeric
geometric.mean	57.33320209291	46.1528558420027
HPD95.lower	53.7158929955071	46.0000448059165
HPD95.upper	61.1524271244955	46.4765707535678
ACT	NA	NA
ESS	788.394250815144	1725.73979261998
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
