trace	total.br.len	tree.height
mean	91.2375379604368	46.4532360045433
stderr.of.mean	0.184701580440002	0.0103418235218907
stdev	5.62100141923294	0.438766344818938
variance	31.5956569550187	0.192515905345771
median	90.9780524184639	46.3269229310671
mode	numeric	numeric
geometric.mean	91.065898531915	46.4511889529765
HPD95.lower	80.9474536036182	46.0002147151281
HPD95.upper	102.764848418449	47.3122370973582
ACT	NA	NA
ESS	926.67513177724	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
