trace	total.br.len	tree.height
mean	122.788694794452	49.0879941612011
stderr.of.mean	0.077335152657941	0.0123489272931768
stdev	2.50321344808683	0.515899022426325
variance	6.26607756668275	0.266151801340438
median	122.680519210112	49.0702254015512
mode	numeric	numeric
geometric.mean	122.763224910553	49.0852893729359
HPD95.lower	118.01340889215	48.1163493636474
HPD95.upper	127.748337155486	50.0697809845977
ACT	NA	NA
ESS	1048.29427517646	1746.27358358253
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
