trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-7112.84632929694	-6658.70568668506	-454.140642611883	0.39250420858983	0.0767594177267978	0.348787567238716	0.181948806444658	0.0938324715657252	0.446668196084379	0.065865665864516	0.39363366648538	3.99632841305372	1.66891950149065	2.45290833061682	0.273545834691586	0.00596110151880415	12.8771280174151	46.4352790032504	320.542746880075	-4722.14532565163	-1936.56036103343
stderr.of.mean	0.307235603173183	0.199628892397335	0.219654166594846	0.000345071425788583	0.000198751937706158	0.000336163419329831	0.00033526700170185	0.000286124113501222	0.000475539723694502	0.000237452364593175	0.000473956422845301	0.00829462534532657	0.00618947505379749	0.000842888747709331	0.000421444373854676	7.61448338699054e-06	0.0378475706159286	0.00977618738101937	0.323130408461959	0.18626089151996	0.106381605082026
stdev	10.6694165949574	8.46953530506754	6.44515647994748	0.0146401384508479	0.00843232927427375	0.0142622038027409	0.0139126231879645	0.012139216181726	0.0201754386873832	0.0100742490780884	0.0194499404749996	0.351911095437653	0.259904938983254	0.0349018814290511	0.0174509407145257	0.000254180933816553	1.31857857333002	0.390795755778669	8.99416927580334	7.77940871922174	4.51338856430987
variance	113.836450476752	71.7330282837855	41.540042051009	0.000214333653859996	7.11041769897741e-05	0.000203410457310918	0.000193561083970287	0.000147360569506678	0.000407048326228361	0.000101490494487366	0.000378300184481026	0.123841419092129	0.067550577307889	0.00121814132728754	0.000304535331821889	6.4607947115855e-08	1.73864945404503	0.152721322734621	80.8950809618047	60.5192000207032	20.3706763324431
median	-7112.60728897199	-6658.49009245675	-453.93706127289	0.392649481296912	0.0766363300688504	0.348641791164362	0.181538488582911	0.0935802495812117	0.446550247253578	0.0653959573168217	0.393459292646996	3.97476224701535	1.64107693970341	2.4527057017684	0.273647149115796	0.00595759604962749	12.7800751841463	46.3249225128658	320.080177020676	-4721.9817242216	-1936.46337897575
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.392231683698067	0.076296168581775	0.348495943471058	0.181415952692721	0.0930400029145018	0.446211500792332	0.0650966524639997	0.393153175653687	3.98097019387997	1.64932610211768	2.45266027519179	0.272984733823701	0.00595567789784861	12.8106868585405	46.4336501595926	320.417201320617	NaN	NaN
HPD95.lower	-7133.24459760636	-6676.76854490486	-466.030770393182	0.362082074056523	0.0609040429335752	0.319540245675766	0.155029503332862	0.0706303282751494	0.40807820660583	0.0460403016455212	0.357910139465941	3.34476616818333	1.20886060968567	2.38481837954852	0.238440680764826	0.0054628067609971	10.4311230985873	46.000393556797	301.829750173679	-4737.90748979386	-1945.30185987732
HPD95.upper	-7092.00368823422	-6643.62995980274	-441.646222585208	0.419092113991091	0.0935392091741262	0.376032481296047	0.209120195073864	0.118333096356984	0.486790185826054	0.085560408409873	0.433343337048255	4.72141700752447	2.19833719383029	2.52311863847034	0.30759081022574	0.00644390551459468	15.4230322706732	47.2314779672589	337.255802352713	-4707.7117139828	-1928.07123778462
ACT	37314.1984378472	25000	52266.6108001266	25000	25000	25000	26132.198913326	25000	25000	25000	26720.9966550119	25000	25520.6039903382	26245.5219784267	26245.5219784277	40383.8132532297	37074.590869251	28161.2376220383	58082.5834306288	25796.6051196727	25000
ESS	1206.64524189087	1801	861.448624862642	1801	1801	1801	1722.97020045411	1801	1801	1801	1685.00451466338	1801	1764.26075249026	1715.53074985552	1715.53074985546	1114.92690691856	1214.4436106871	1598.8288797636	775.189348348732	1745.38470434869	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
