trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-44190.7665999718	-43356.5735127463	-834.193087225531	0.179429443715692	0.172777625136762	0.277206517981765	0.370586413165781	0.349539344956221	0.307622053362599	0.190268643676111	0.152569958005068	5.33322211674377	2.19669793189814	0.682614221077734	1.15869288946112	0.0124754787167134	242.573478184574	549.071784883622	2962.31768957699	-11342.0959173741	-32014.4775953722
stderr.of.mean	0.262885583838609	0.236253346160868	0.165579808655026	0.000156880908903658	0.00014603822640353	0.000192091507546971	0.00024301210652312	0.000111701843220122	0.00011296554744116	8.99438885388071e-05	8.15967506973635e-05	0.00575752570016409	0.00138830000874763	0.000319239796785365	0.000159619898392679	1.17566449301867e-05	0.629062857007439	5.72495967423575	12.1503779534128	0.149581051812726	0.209135629342698
stdev	8.97784212098656	8.37984645605271	3.8534766489642	0.00665589224432503	0.00610801831550791	0.00796970439920699	0.00924139088365485	0.00473910711737524	0.00472148423195178	0.00381599542183633	0.00337229880128481	0.236327793093556	0.0589005719408111	0.0135441954177387	0.00677209770886921	0.00029735065748581	23.3726263143125	239.431779247318	485.780226630217	6.21752904841313	8.40203128082136
variance	80.6016491493605	70.2218266270192	14.8492822841124	4.43009015680661e-05	3.73078877425801e-05	6.35161882107393e-05	8.54033054644991e-05	2.24591362699566e-05	2.22924133525693e-05	1.45618210594759e-05	1.13723992051469e-05	0.0558508257884706	0.00346927737495466	0.000183445229513894	4.58613073784716e-05	8.84174135072436e-08	546.279660828493	57327.5769135365	235982.428584905	38.6576674678611	70.5941296439006
median	-44190.3362555844	-43356.1965505135	-834.136128472755	0.179212241664548	0.172781403022471	0.277119457211258	0.370440159117557	0.34955585663602	0.307567146219702	0.190185221414293	0.152549991886877	5.32220721667155	2.19473946485661	0.682403673022135	1.1587981634889	0.0124726627386466	240.867963466677	479.70712743674	2830.5426713694	-11341.9864418135	-32014.0189778135
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.179306173682255	0.172669718116058	0.277091888857887	0.370471247723297	0.349507245056112	0.307585826507357	0.190230375939494	0.152532740130267	5.32800677852975	2.1959094956705	0.682479953786601	1.15867310514378	0.0124719332249139	241.466703801194	509.667002008499	2928.22004115329	NaN	NaN
HPD95.lower	-44208.8032430532	-43373.6449077079	-841.417384060184	0.166196537413816	0.160598440426969	0.261653993587634	0.353560583987545	0.339929598956923	0.298110105405226	0.182908404240871	0.146062679767325	4.90889253728621	2.09378802234944	0.655303537203253	1.14556810876801	0.0118513256719411	197.700509050663	258.493057245962	2311.37816652535	-11353.5856692647	-32031.2811356815
HPD95.upper	-44174.0368019665	-43341.2932052869	-826.398262205322	0.191868178323883	0.184189841805065	0.293093344654966	0.38854663559029	0.358250746285665	0.316225886123759	0.197772054263535	0.159000242268131	5.84923844208187	2.31884454772694	0.708863782463939	1.17234823139834	0.0130224360232721	291.180257486789	1033.43546799131	3946.63606218304	-11329.9442950197	-31998.6333486087
ACT	38583.5331104675	35768.126609307	83084.8173095529	25000	25724.3741889208	26142.329404713	31116.6990738333	25000	25760.0863831714	25000	26345.4737843104	26708.8107829909	25000	25000	25000	70346.3190589495	32597.5856210117	25727.2672493557	28152.1967033013	26045.3320895088	27880.4543406864
ESS	1166.94860139143	1258.80229881216	541.916098006791	1801	1750.28553345301	1722.30252717582	1446.97224770421	1801	1747.85904558977	1801	1709.02221643909	1685.77329652856	1801	1801	1801	640.047704020867	1381.23726473098	1750.088711856	1599.34233461505	1728.71667926002	1614.93064100804
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
