trace	total.br.len	tree.height
mean	660.308333195552	94.0069329835859
stderr.of.mean	1.0105861188287	0.190923095446576
stdev	34.5652374546272	7.71135992619136
variance	1194.75564029476	59.46507191127
median	658.200681452873	93.4244711725424
mode	numeric	numeric
geometric.mean	659.408113500649	93.6947122450318
HPD95.lower	592.517479178906	80.0199217476607
HPD95.upper	726.737961338247	110.24601802993
ACT	NA	NA
ESS	1170.50634990388	1632.24879322309
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
