trace	total.br.len	tree.height
mean	2138.14562262369	314.615460973365
stderr.of.mean	3.26955404382841	0.898576138531881
stdev	92.2333389465136	31.7148441983472
variance	8506.98881322246	1005.83134252544
median	2132.71638324873	311.04712709737
mode	numeric	numeric
geometric.mean	2136.16917585768	313.065848546522
HPD95.lower	1971.32640115733	255.82119755939
HPD95.upper	2324.01921572445	376.948066930572
ACT	NA	NA
ESS	796.232981026433	1246.3979974746
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
