trace	total.br.len	tree.height
mean	179.713013600026	49.9466817202825
stderr.of.mean	0.138242496694998	0.0214162674939757
stdev	5.065373457621	0.898654828612547
variance	25.6580082651714	0.807580500988646
median	179.524808931745	49.8788720374608
mode	numeric	numeric
geometric.mean	179.641835237338	49.93863422666
HPD95.lower	169.448682655251	48.2836979408897
HPD95.upper	189.07394743017	51.763036520357
ACT	NA	NA
ESS	1343.32514793061	1761.73101799228
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
