trace	total.br.len	tree.height
mean	538.34958606021	83.1153150671269
stderr.of.mean	0.46238604312299	0.0960378852166761
stdev	16.9481753412863	3.9884483675122
variance	287.240647398985	15.9077203803107
median	537.673335866631	82.7932139224934
mode	numeric	numeric
geometric.mean	538.084174616808	83.0203335752006
HPD95.lower	506.921257892092	75.7151565801322
HPD95.upper	572.636822680809	91.0714725722996
ACT	NA	NA
ESS	1344.24306720771	1725.69529048521
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
