trace	total.br.len	tree.height
mean	239.433633749933	49.1267021305223
stderr.of.mean	0.156720645591104	0.0187243210508104
stdev	5.62787609596591	0.794405540695048
variance	31.6729893515445	0.631080163086991
median	239.189552048272	49.092115855287
mode	numeric	numeric
geometric.mean	239.367671338251	49.1203033367062
HPD95.lower	228.341285722082	47.6125595771013
HPD95.upper	250.180736023996	50.6783285747935
ACT	NA	NA
ESS	1290.26219493931	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
