trace	total.br.len	tree.height
mean	755.077941849341	88.6266313453875
stderr.of.mean	1.06495098609961	0.144356274772061
stdev	26.9702077020642	4.78520608438869
variance	727.392103492483	22.8981972700705
median	755.450503972228	88.3156505927125
mode	numeric	numeric
geometric.mean	754.598300792758	88.498305828456
HPD95.lower	699.270782311894	79.6522553179429
HPD95.upper	805.426421175544	98.2793708943128
ACT	NA	NA
ESS	641.727549126473	1099.43941361375
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
