trace	total.br.len	tree.height
mean	301.510915859228	49.9635582300567
stderr.of.mean	0.242180394820449	0.0215310997395151
stdev	7.52207402277276	0.852876071562738
variance	56.5815976040727	0.727397593444288
median	301.247940862824	49.902944227564
mode	numeric	numeric
geometric.mean	301.417440933406	49.956306395054
HPD95.lower	286.40356218264	48.3716627062634
HPD95.upper	316.119690491925	51.6172762136165
ACT	NA	NA
ESS	965.247269526632	1569.9317625935
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
