trace	total.br.len	tree.height
mean	955.89047840026	171.757565811605
stderr.of.mean	1.23574999930552	0.293636904104398
stdev	40.4539378442346	11.2967619920518
variance	1636.52108710519	127.616831505067
median	954.668214989491	171.091430906129
mode	numeric	numeric
geometric.mean	955.035558506216	171.38902887585
HPD95.lower	882.153818811683	150.920745285932
HPD95.upper	1037.96541405189	194.792063836964
ACT	NA	NA
ESS	1072.26396142878	1480.90781972547
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
