trace	total.br.len	tree.height
mean	89.8600909812081	46.6756655198777
stderr.of.mean	0.0792323388879222	0.0105273108381076
stdev	2.68533056730753	0.446635903951762
variance	7.21100025571618	0.199483630698807
median	89.7639556306257	46.6090527608462
mode	numeric	numeric
geometric.mean	89.8201742750725	46.6735399657646
HPD95.lower	84.7560508361954	46.0030597557453
HPD95.upper	95.2455176407337	47.5303179607856
ACT	NA	NA
ESS	1149.29601351561	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
