trace	total.br.len	tree.height
mean	5320.67066417093	1256.40534482765
stderr.of.mean	16.8433117006537	7.71522294736803
stdev	661.701803795955	315.999477512173
variance	437849.277146821	99855.6697879661
median	5197.43342324454	1190.30238030351
mode	numeric	numeric
geometric.mean	5283.37755910294	1223.1928862822
HPD95.lower	4261.12576163777	780.148235845277
HPD95.upper	6612.43007632406	1861.44534015663
ACT	NA	NA
ESS	1544.22652266043	1678.48362998243
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
