trace	total.br.len	tree.height
mean	412.834919901269	56.6902116319134
stderr.of.mean	0.253944779167458	0.0388970846320433
stdev	8.29563855373765	1.63818575196152
variance	68.8176190142585	2.68365255792973
median	412.696466376902	56.5971628967351
mode	numeric	numeric
geometric.mean	412.751783549278	56.6666416812851
HPD95.lower	396.417823651192	53.7635082387617
HPD95.upper	428.665680842853	60.0512284976674
ACT	NA	NA
ESS	1067.73236475251	1774.7350515296
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
