trace	total.br.len	tree.height
mean	1187.15752609139	215.527195485151
stderr.of.mean	1.51830251134606	0.536366564318383
stdev	55.9484972919399	22.7561025781305
variance	3130.23434922621	517.840204546399
median	1182.80702798513	212.712832800923
mode	numeric	numeric
geometric.mean	1185.85913386238	214.375435201128
HPD95.lower	1083.79830984542	174.488475574156
HPD95.upper	1302.16007712904	260.119772290574
ACT	NA	NA
ESS	1358.63116929539	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
