trace	total.br.len	tree.height
mean	239.556187964953	49.3154125341437
stderr.of.mean	0.378743504801176	0.0415762305226472
stdev	11.3111297020683	1.58690472460664
variance	127.941655137013	2.51826660497887
median	239.001564901206	49.1561522915526
mode	numeric	numeric
geometric.mean	239.291603578346	49.2901919647277
HPD95.lower	217.334315909555	46.2559547307568
HPD95.upper	260.450673548501	52.3962533879683
ACT	NA	NA
ESS	892.40689901625	1457.64854831751
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
