trace	total.br.len	tree.height
mean	771.264519129081	142.873922544486
stderr.of.mean	0.934411328165779	0.255267792984352
stdev	28.8145609810714	10.3079272098849
variance	830.278924531885	106.253363364285
median	769.742917272384	142.235005711906
mode	numeric	numeric
geometric.mean	770.728954737821	142.506453490742
HPD95.lower	716.325744685075	122.74787493205
HPD95.upper	828.480221392191	162.874431745158
ACT	NA	NA
ESS	951.457000993703	1631.5184180991
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
