trace	total.br.len	tree.height
mean	339.854817393105	57.0508810015178
stderr.of.mean	0.268962702728082	0.031174963433382
stdev	7.51656249645266	1.22803666930784
variance	56.4987117630787	1.5080740611647
median	339.674726164762	57.0070647957897
mode	numeric	numeric
geometric.mean	339.771832086321	57.0377143856574
HPD95.lower	325.499518102554	54.6294565005394
HPD95.upper	354.647276550145	59.4069454105689
ACT	NA	NA
ESS	781.440231942357	1552.57327571011
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
