trace	total.br.len	tree.height
mean	132.021259473421	46.3152268863006
stderr.of.mean	0.10824254689913	0.00678997477891626
stdev	3.65097810781967	0.288074188159536
variance	13.3296411437785	0.0829867378837755
median	131.963603631274	46.236097882375
mode	numeric	numeric
geometric.mean	131.970906190688	46.314337558072
HPD95.lower	125.614398068051	46.000058490627
HPD95.upper	139.787896602664	46.8856982050524
ACT	NA	NA
ESS	1138.31850100442	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
