trace	total.br.len	tree.height
mean	186.284398765801	48.9589915559685
stderr.of.mean	0.19370311952299	0.03018592775607
stdev	6.02382755060856	1.10042667017562
variance	36.2864983594707	1.21093885643381
median	186.305610298781	48.8980129234843
mode	numeric	numeric
geometric.mean	186.187142357764	48.9466946232153
HPD95.lower	174.752306679467	46.7616357604664
HPD95.upper	198.408828892402	50.9354900417173
ACT	NA	NA
ESS	967.638573966159	1329.70254545054
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
