trace	total.br.len	tree.height
mean	10744.5292534786	825.570399390034
stderr.of.mean	52.9999092430596	4.39239183777821
stdev	795.449585074918	80.3493642326609
variance	632740.04239586	6456.02033259281
median	10697.3668180814	818.911741531667
mode	numeric	numeric
geometric.mean	10715.6115431366	821.749478201814
HPD95.lower	9342.85549841736	676.360457648549
HPD95.upper	12319.0273000283	978.066151184214
ACT	NA	NA
ESS	225.380536935691	334.814362462832
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
