trace	total.br.len	tree.height
mean	149.135482044987	48.1468743595642
stderr.of.mean	0.0761974313034146	0.0121205923960338
stdev	2.72560677678971	0.491659277797221
variance	7.42893230168199	0.241728845444085
median	149.010726333936	48.1351128512405
mode	numeric	numeric
geometric.mean	149.110619232132	48.1443699782039
HPD95.lower	144.048915451503	47.1640360643792
HPD95.upper	154.635058240764	49.1035188177272
ACT	NA	NA
ESS	1280.22728931304	1646.34984221195
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
