trace	total.br.len	tree.height
mean	332.922165850141	49.1489484282812
stderr.of.mean	0.199286334102254	0.0150242309078051
stdev	5.97297101811815	0.637424035053362
variance	35.6763827832794	0.40630940046371
median	332.83328687946	49.1238659240646
mode	numeric	numeric
geometric.mean	332.868717861629	49.1448239759483
HPD95.lower	320.63218265128	48.0223140897765
HPD95.upper	344.229454137138	50.4315009970916
ACT	NA	NA
ESS	898.808394826998	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
