trace	total.br.len	tree.height
mean	894.560174401291	137.099418581525
stderr.of.mean	3.45496239428991	0.567907484848187
stdev	87.8220607849471	18.1589722910233
variance	7712.71436051494	329.748274666154
median	889.468525116369	135.790887678894
mode	numeric	numeric
geometric.mean	890.329095207932	135.92308554593
HPD95.lower	723.582651473352	104.265745525756
HPD95.upper	1065.21422824806	175.659297538504
ACT	NA	NA
ESS	646.490191375711	1022.98364026242
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
