trace	total.br.len	tree.height
mean	114.975098567858	46.218785478051
stderr.of.mean	0.0551625846531712	0.00464799576584875
stdev	2.24740126649278	0.197197729065725
variance	5.05081245263335	0.0388869443486793
median	115.022146863696	46.1670347190274
mode	numeric	numeric
geometric.mean	114.953141878827	46.2183668114637
HPD95.lower	110.438723126414	46.0001266850589
HPD95.upper	119.184820693518	46.6097273744773
ACT	NA	NA
ESS	1660.78483458243	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
