trace	total.br.len	tree.height
mean	111.084500185417	46.6198529269519
stderr.of.mean	0.108088942707394	0.0133960318378873
stdev	3.41336900042256	0.488495772913826
variance	11.6510879330457	0.238628120154676
median	110.951479414161	46.5057425761093
mode	numeric	numeric
geometric.mean	111.032288283956	46.6173158647217
HPD95.lower	104.501757707271	46.0000927329054
HPD95.upper	117.429268269595	47.5674446989723
ACT	NA	NA
ESS	997.804100330804	1330.48695160356
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
