trace	total.br.len	tree.height
mean	434.1759995967	53.2690029663872
stderr.of.mean	0.182538198139378	0.031761537228229
stdev	6.62278148546777	1.34752769334753
variance	43.8612346042547	1.81583088433852
median	434.17768360673	53.0850473041631
mode	numeric	numeric
geometric.mean	434.125583907641	53.2521455026529
HPD95.lower	421.520624702865	51.1090895528057
HPD95.upper	446.443814527744	56.0961120580995
ACT	NA	NA
ESS	1317.08764335386	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
