trace	total.br.len	tree.height
mean	484.105226290998	117.674976144357
stderr.of.mean	1.04848858995995	0.292373766662758
stdev	34.1791391339161	11.4996284011509
variance	1168.21355193559	132.241453364557
median	483.276140883857	116.959636119931
mode	numeric	numeric
geometric.mean	482.905646067838	117.117674176407
HPD95.lower	420.351789599692	96.012143921039
HPD95.upper	554.64951904656	140.360949504796
ACT	NA	NA
ESS	1063.25189252031	1547.86168378135
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
