trace	total.br.len	tree.height
mean	216.921180574493	48.4592830668731
stderr.of.mean	0.179018383717587	0.019195431904713
stdev	5.55822989159994	0.814393078379657
variance	30.8939195278751	0.663236086112694
median	216.761990227869	48.4022385135709
mode	numeric	numeric
geometric.mean	216.850198335156	48.4524673259584
HPD95.lower	206.753158315966	47.0044012178437
HPD95.upper	227.692540763818	50.139252126356
ACT	NA	NA
ESS	964.537438043853	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
