trace	total.br.len	tree.height
mean	331.556671624275	51.4492986983611
stderr.of.mean	0.450577255810746	0.0688137231150133
stdev	14.5467371236653	2.57393937747288
variance	211.607560945022	6.62516391890549
median	330.791255724025	51.2519640071466
mode	numeric	numeric
geometric.mean	331.239316884926	51.385693632989
HPD95.lower	301.38136824348	47.0527524551583
HPD95.upper	357.996427920426	56.706011561955
ACT	NA	NA
ESS	1042.879166828	1399.8704898586
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
