trace	total.br.len	tree.height
mean	73.1586986745795	46.3520106077594
stderr.of.mean	0.0741797488611092	0.00719221377446155
stdev	2.17344090991417	0.293609113483568
variance	4.72384538888855	0.0862063115206068
median	72.9738538460855	46.2792478885741
mode	numeric	numeric
geometric.mean	73.1265847044199	46.3510869824005
HPD95.lower	69.2370345355509	46.0000142399417
HPD95.upper	77.7276150658347	46.9369818261361
ACT	NA	NA
ESS	858.946865461784	1667.45925398263
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
