trace	total.br.len	tree.height
mean	262.428534966699	51.2382887624131
stderr.of.mean	0.186410220952265	0.0230177164478645
stdev	5.52609163568784	0.944226229101157
variance	30.5376887660191	0.891563171722591
median	262.400024029119	51.1615076540368
mode	numeric	numeric
geometric.mean	262.370472084307	51.2296168738067
HPD95.lower	252.322651224961	49.5535925092222
HPD95.upper	273.802943450126	53.2129678377899
ACT	NA	NA
ESS	879.302005827401	1683.71658884799
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
