trace	total.br.len	tree.height
mean	491.424468033404	72.9126923209216
stderr.of.mean	0.692337795914106	0.115551528188235
stdev	23.5867693612655	4.60670783755526
variance	556.335688901532	21.221757100593
median	489.905637153817	72.6395650180263
mode	numeric	numeric
geometric.mean	490.864076495857	72.7695227328475
HPD95.lower	448.15431460716	64.5260925264086
HPD95.upper	541.00503368485	82.3325778296183
ACT	NA	NA
ESS	1161.29399485085	1590.27156732991
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
