trace	total.br.len	tree.height
mean	444.05676683224	79.0880461149981
stderr.of.mean	0.525416255559866	0.100959392716475
stdev	16.6888441590313	3.83963480606207
variance	278.517519364432	14.7427954439233
median	443.544757279734	78.9755973547849
mode	numeric	numeric
geometric.mean	443.744755695409	78.9953062765954
HPD95.lower	410.778023951061	72.0838785872109
HPD95.upper	476.224201892004	86.9336619941201
ACT	NA	NA
ESS	1009.45473639523	1447.1972292315
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
