trace	total.br.len	tree.height
mean	248.141733201732	56.7382523731092
stderr.of.mean	0.156548996695801	0.0542842729167356
stdev	5.14071238520651	2.19341506663182
variance	26.4269238274156	4.81106965452746
median	247.644169064687	56.4758042644469
mode	numeric	numeric
geometric.mean	248.088991347297	56.6967994510441
HPD95.lower	238.643774998555	52.7864733538724
HPD95.upper	258.031656799717	60.7151545462603
ACT	NA	NA
ESS	1078.91536357534	1633.55941816073
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
