trace	total.br.len	tree.height
mean	468.414593623858	49.9497569280118
stderr.of.mean	0.751686475975314	0.0714554472238303
stdev	24.877297183682	2.71578923500513
variance	618.879915165234	7.37551116896973
median	467.446514498914	49.3921974625669
mode	numeric	numeric
geometric.mean	467.761886870807	49.8783447128595
HPD95.lower	420.417475330895	46.0048507881649
HPD95.upper	515.104016091964	55.1706935689357
ACT	NA	NA
ESS	1095.90840299664	1445.31590973297
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
