trace	total.br.len	tree.height
mean	102.899466096669	46.8695815450105
stderr.of.mean	0.317023405319047	0.0192925702812389
stdev	7.30879575119627	0.782247984682198
variance	53.4184953327047	0.611911909539361
median	102.43316238865	46.6752894001522
mode	numeric	numeric
geometric.mean	102.642369123599	46.8631686311462
HPD95.lower	88.1099373767283	46.0009986890709
HPD95.upper	116.550267656148	48.48575178495
ACT	NA	NA
ESS	531.802456763155	1644.94001560966
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
