trace	total.br.len	tree.height
mean	568.962773471387	74.3046460399058
stderr.of.mean	0.376779648507174	0.0692583331956149
stdev	12.0481256546171	2.93838176992372
variance	145.157331789444	8.63408742582003
median	568.708244537891	74.2148791155911
mode	numeric	numeric
geometric.mean	568.835432380865	74.2469386665167
HPD95.lower	546.776310651795	68.7726456842182
HPD95.upper	592.633122248184	80.158805140396
ACT	NA	NA
ESS	1023.07022445645	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
