trace	total.br.len	tree.height
mean	1041.14193687681	153.912862928751
stderr.of.mean	1.42257147290546	0.324416597720685
stdev	40.341090031507	12.0329966990135
variance	1627.40354493015	144.793009558469
median	1038.80296697401	153.115640548833
mode	numeric	numeric
geometric.mean	1040.366699936	153.450341691604
HPD95.lower	968.760746088004	132.845685147697
HPD95.upper	1122.14973798107	178.744002583763
ACT	NA	NA
ESS	804.615525950979	1376.5208885084
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
