trace	total.br.len	tree.height
mean	298.959048216565	65.9904309321158
stderr.of.mean	0.501485596210547	0.245643756292045
stdev	20.3712300787828	9.63203783864398
variance	414.987014922704	92.7761529250695
median	295.011471629012	63.7771289045876
mode	numeric	numeric
geometric.mean	298.311879256706	65.3796226332016
HPD95.lower	269.671822177444	52.6504890641457
HPD95.upper	341.272417133457	84.8943154816356
ACT	NA	NA
ESS	1651.04504522135	1538.38927000093
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
