trace	total.br.len	tree.height
mean	1801.89483817632	248.6197341789
stderr.of.mean	2.86735547402129	0.478209406782926
stdev	73.0154274043622	15.8641023066358
variance	5331.25263904168	251.669741995408
median	1797.43552356113	247.640902420457
mode	numeric	numeric
geometric.mean	1800.42384828746	248.119068777139
HPD95.lower	1660.90448441569	218.621025011255
HPD95.upper	1945.54366294026	280.013045055882
ACT	NA	NA
ESS	648.795055292613	1101.12371465644
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
