trace	total.br.len	tree.height
mean	366.639624577076	61.6559190455669
stderr.of.mean	0.241654967099326	0.0636288688981661
stdev	9.57452570579977	2.69954386403101
variance	91.6715424910205	7.28753707382749
median	366.356679086664	61.4781158200579
mode	numeric	numeric
geometric.mean	366.515036454598	61.5972555473002
HPD95.lower	347.937586563901	56.3378813918918
HPD95.upper	384.321058529918	66.6129583024593
ACT	NA	NA
ESS	1570.66811734441	1801
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
