trace	total.br.len	tree.height
mean	93.3336084920237	47.1094824431421
stderr.of.mean	0.0580520568065414	0.0110471980927141
stdev	2.02133851614446	0.440318982210441
variance	4.0858093968491	0.193880806094839
median	93.3008500191395	47.0821749006539
mode	numeric	numeric
geometric.mean	93.3117880546213	47.1074302031225
HPD95.lower	89.3158890117779	46.3242648984346
HPD95.upper	97.1558907628858	48.0014678083658
ACT	NA	NA
ESS	1213.06541654393	1589.54151534631
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
