trace	total.br.len	tree.height
mean	164.897874066917	49.6547533624542
stderr.of.mean	0.294253759790251	0.0427778319912455
stdev	8.94895161893089	1.73879528505387
variance	80.0837350779658	3.02340904332556
median	164.520956165159	49.5436133677515
mode	numeric	numeric
geometric.mean	164.656219898497	49.6246375569789
HPD95.lower	147.689026872651	46.2341866474059
HPD95.upper	182.778565697894	52.940557062355
ACT	NA	NA
ESS	925.425837515434	1653.10602443811
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
