trace	total.br.len	tree.height
mean	871.828308464694	131.082061136815
stderr.of.mean	0.967678072741996	0.224517254822559
stdev	31.4910484851613	8.72927651463037
variance	991.686134694778	76.2002684688774
median	871.86759270468	130.489919021396
mode	numeric	numeric
geometric.mean	871.260519620965	130.793468258129
HPD95.lower	812.974325975145	114.767084967961
HPD95.upper	935.48395451945	148.435717483333
ACT	NA	NA
ESS	1059.62887055227	1512.51049321653
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
