trace	total.br.len	tree.height
mean	529.488771313381	66.7120211367813
stderr.of.mean	0.637335073621744	0.101325312131428
stdev	20.447367433083	4.10360588825069
variance	418.094834943505	16.8395812860858
median	528.201182545652	66.5691816010813
mode	numeric	numeric
geometric.mean	529.096614205328	66.5871547292941
HPD95.lower	492.217481644962	59.0672906921357
HPD95.upper	567.103558443144	74.776997858367
ACT	NA	NA
ESS	1029.86549107854	1641.10636494673
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
