trace	total.br.len	tree.height
mean	464.884039519454	84.9559187210209
stderr.of.mean	1.32838216485294	0.309176318534776
stdev	41.5373733034626	12.2973985950153
variance	1725.35338095121	151.226012204685
median	461.059014906617	83.3829338737739
mode	numeric	numeric
geometric.mean	463.069197478005	84.11033322819
HPD95.lower	386.235443434433	64.0993190190525
HPD95.upper	540.009513807249	109.348088512606
ACT	NA	NA
ESS	978.302872968252	1582.90699632651
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
