trace	total.br.len	tree.height
mean	241.577748899633	48.0446046020913
stderr.of.mean	0.168702150186365	0.0184082536282081
stdev	6.12342088939102	0.739704099521365
variance	37.4962833886303	0.547162154848713
median	241.461678220385	47.9905391992355
mode	numeric	numeric
geometric.mean	241.500433927671	48.0389339392775
HPD95.lower	229.702461217745	46.6556089055808
HPD95.upper	253.759480074694	49.4728060221838
ACT	NA	NA
ESS	1318.22131220099	1615.59393521654
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
