trace	total.br.len	tree.height
mean	163.771809686992	52.1298709167342
stderr.of.mean	0.0858751756072642	0.0182312758380092
stdev	3.11659530380004	0.74978287295682
variance	9.71316628766848	0.562174356579383
median	163.672675242674	52.0787540470925
mode	numeric	numeric
geometric.mean	163.742207998535	52.1244986570889
HPD95.lower	157.945063055415	50.6893628669337
HPD95.upper	169.937144292439	53.5760678403216
ACT	NA	NA
ESS	1317.8527563995	1692.30348709494
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
