trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-22644.5150508712	-22108.1875273576	-536.3275235136	0.365581175201451	0.238606696687818	0.188559896294207	0.207252231816526	0.141531577389018	0.221075255750169	0.148827101145942	0.488566065714871	1.53985725414677	1.3662644971344	1.27396051892249	0.863019740538756	0.0174613061284615	24.3351225477905	58.4093620482314	462.058053525117	-9054.03066583489	-13054.1568615227
stderr.of.mean	0.219785404097938	0.196701072967541	0.121397734486026	0.00027076741803003	0.000220051431488766	0.000194228850797518	0.000205821237143226	0.000152498074459638	0.000174301201467695	0.000152573784190969	0.00024313365410461	0.00193377701352415	0.0014996526958408	0.000560336100909151	0.000280168050454576	1.18142073764579e-05	0.0529008490668237	0.0286508828555081	0.275521734527666	0.154229368671863	0.178755395935269
stdev	9.11073442193873	8.34531846586301	3.36226358259937	0.0111328733661664	0.00932565556024053	0.00824043097838797	0.00873225420220037	0.0061578626002717	0.00739497255040645	0.00647315644701949	0.00954472563836055	0.0795093092939609	0.0636248656205689	0.0232882863771697	0.0116441431885848	0.000385330045218713	2.2189142195125	1.15204102544808	7.57165012139899	6.54339693697596	7.58394798800827
variance	83.0054817070993	69.6443402966741	11.3048163988739	0.000123940869387097	8.69678516282451e-05	6.79047027095761e-05	7.6252263451846e-05	3.7919271803825e-05	5.46856190212649e-05	4.190175438759e-05	9.11017875115773e-05	0.00632173026440274	0.00404812352523545	0.000542344282385066	0.000135586070596267	1.48479243748255e-07	4.92358031355478	1.32719852431546	57.3298855608814	42.8160434748264	57.5162670848147
median	-22644.0479726704	-22107.8265976511	-536.262241998366	0.365805737792435	0.238354092966548	0.188532841889301	0.206991999895563	0.141340288623736	0.221068365508929	0.148954044446641	0.488502622408549	1.53673716513418	1.36565741226508	1.2729419609178	0.863529019541102	0.0174588955511924	24.1648159833012	58.3518607371242	461.924661323857	-9053.98860333385	-13053.9934847794
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.365411374232207	0.23842406613921	0.188379553723581	0.207068452155529	0.14139794311636	0.220951852292932	0.148686500849512	0.488472979770385	1.53780962694052	1.36478825423243	1.27374825695037	0.86294105675416	0.0174570573835268	24.2351272181109	58.3980317150603	461.996070256625	NaN	NaN
HPD95.lower	-22661.0394786921	-22123.8711155416	-542.790893269898	0.343758436969189	0.218272632847881	0.173942033901667	0.189744000236283	0.129960275602305	0.206750149017039	0.136707948896608	0.471522462716354	1.39670887711403	1.24133321173041	1.23086752250431	0.839911131630668	0.0166677774075305	20.2010540141464	56.1821304916084	447.506510262786	-9066.6476524361	-13069.4575149953
HPD95.upper	-22626.4457950221	-22090.9373559219	-529.663391810332	0.387299072063116	0.254801748381177	0.205999455576035	0.223567602425935	0.153910510329104	0.235144443529971	0.161724845354048	0.507929421425107	1.70410825593394	1.48793509464312	1.32017773673866	0.884566238747847	0.018152984692742	28.7487953855273	60.6330194497928	476.440833399543	-9041.32628675684	-13040.3765457282
ACT	26188.0584009051	25000	58663.7782640235	26618.9333514459	25055.4400181046	25000	25000	27598.2224696757	25000	25000	29199.5148586546	26618.8448788608	25000	26051.6071936317	26051.6071936317	42301.5043714021	25577.414310647	27832.5185721855	59585.8354000528	25000	25000
ESS	1719.29508139648	1801	767.509378570189	1691.46522159778	1797.0149383713	1801	1801	1631.44565014911	1801	1801	1541.97767387409	1691.4708434909	1801	1728.30027972349	1728.30027972348	1064.38294970992	1760.34213048884	1617.71202570923	755.632604589783	1801	1801
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
