trace	al1_0	al1_1	al1_2	al1_3	al1_4	al1_5	al1_6	al1_7	al1_8	al1_9	al1_10	al1_11	al1_12	al1_13	al1_14	al1_15	al1_16	al1_17	al1_18	al1_19	al1_20	al1_21	al1_22	al1_23	al1_24	al1_25	al1_26	al1_27	al1_28	al1_29	al1_30	al1_31	al1_32	al1_33	al1_34	al1_35	al1_36	al1_37	al1_38	al1_39	al1_40	al1_41	al1_42	al1_43	al1_44	al1_45	al1_46	al1_47	al1_48	al1_49	al1_50	al1_51	al1_52	al1_53	al1_54	al1_55	al1_56	al1_57	al1_58	al1_59	al1_60	al1_61	al1_62	al1_63	al1_64	al1_65	al1_66	al1_67	al1_100	al1_69	al1_70	al1_71	al1_72	al1_73	al1_74	al1_75	al1_76	al1_77	al1_78	al1_79	al1_80	al1_81	al1_82	al1_83	al1_84	al1_85	al1_86	al1_87	al1_88	al1_89	al1_90	al1_91	al1_92	al1_93	al1_94	al1_95	al1_96	al1_97	al1_98	al1_99
mean	0.642241495508104	0.0366590813849309	0.188076295039222	0.115545808009252	0.141305689753227	0.348806849105004	0.0235891949166836	0.261719859444182	0.311233507457879	0.0599117820682307	0.386185848821081	0.32792836871943	0.181281271565317	0.248936041293062	0.0443360087030821	0.0600591171334875	0.276331175907151	0.355637458353899	0.222333940150847	0.417700707291357	0.090263506096584	0.252443378728362	0.415572812675371	0.052661580111434	0.394825100448945	0.169255531847316	0.0887644198751872	0.444737697302723	0.250177921138191	0.279954271297023	0.0916904999059709	0.335779564451101	0.13985677912475	0.179335229656438	0.207650280540621	0.20279826915146	0.324259484756785	0.135494045388584	0.222485433490466	0.199004234202655	0.170506208116622	0.168078083658453	0.0378022878497674	0.392365160568577	0.287564981289364	0.264667914891125	0.230668438843102	0.143607042445717	0.201110210304874	0.222850368709423	0.238975576025961	0.270216123107422	0.431220028558926	0.15495250250039	0.354030718068303	0.145705134516965	0.247160055257543	0.403612519143582	0.365581175201451	0.167993263133431	0.124714510013448	0.436460867778383	0.102574290178209	0.700993717630591	0.147779592910495	0.146883025250324	0.10011792247017	0.0139436515292918	0.541073503887863	0.138086056545113	0.152001674373032	0.15127937476651	0.039397431602277	0.12664293267442	0.0746673955373747	0.468847373919716	0.164956238014253	0.334575196621915	0.0901359666137186	0.119648431637307	0.0123604887549003	0.389667560946844	0.0780016022503368	0.16565077510249	0.175182262245502	0.212611955902664	0.424422148834204	0.494132904714692	0.257113348116266	0.0302074255213601	0.502297224897869	0.181704704949929	0.211695582051548	0.47421070908011	0.280758614581566	0.300718578711303	0.0802761984190519	0.4577838492731	0.0981289175305182	0.056130328562402
HPD95.lower	0.6265696709474	0.017836162290119	0.160377323759931	0.0790002619369299	0.108616267056453	0.315777890682056	0.00767457060715052	0.231245445446075	0.258175679635264	0.0424716333297291	0.368435314564557	0.310894569773716	0.135616824264435	0.203544161516358	0.0286710375148498	0.0368490729120143	0.245662240195479	0.32283958019235	0.169034988192515	0.348931545844856	0.0765868561477415	0.226258807887924	0.350565864473453	0.0318854279605586	0.363599707523853	0.138169727381687	0.0757106325242272	0.407953761671683	0.196874218283917	0.271988831515208	0.0771198045139627	0.30344880476744	0.10862413676204	0.167818234142591	0.1930348373337	0.190919010977183	0.300073724170406	0.106926279285976	0.166397085147225	0.164882863392983	0.141886447698577	0.116850278005313	0.0317618290821736	0.36323714428593	0.229961840051138	0.238675415889868	0.219407722218059	0.101212174776547	0.158615489455383	0.193362565406345	0.201966595081087	0.215117055509018	0.383079043183093	0.138126336361333	0.306812652890229	0.135779528972558	0.228201636358041	0.345979943310486	0.343758436969189	0.12642221097068	0.0955720753377748	0.378734448137432	0.0945407608904862	0.67534518370402	0.107672748805767	0.132737594331642	0.0804893679358948	0.00551328302839718	0.480267903862058	0.130464078020824	0.107798233541991	0.124721553630452	0.0347581933254816	0.104354601608705	0.0610858696793087	0.456051141671537	0.131381611339598	0.313412916173694	0.0800319067218483	0.0931945193721937	0.00745002409715725	0.350074357066881	0.0657808487876367	0.114095653302213	0.155448154454501	0.183284804949386	0.399670779422679	0.463224848341947	0.248381347032487	0.0167405985310582	0.443816372467233	0.158739851097098	0.160755701263083	0.444032457418522	0.244617525003977	0.285738635596298	0.059143448804704	0.421149355433699	0.0933225032627932	0.0425051948966625
HPD95.upper	0.658835741206416	0.055858450203779	0.212635897684462	0.155357246762276	0.173487368548537	0.381408294224708	0.0443580723383574	0.294289328378711	0.370716725176689	0.0774568650445852	0.405044284246631	0.343792915138347	0.2269442970551	0.296053220518613	0.0611180219827228	0.0857283788350918	0.303411042379466	0.389771093746915	0.271417342915064	0.480676304807098	0.103710422475133	0.27816148376785	0.471527377100061	0.0746349399217537	0.427616467431227	0.200636475918165	0.100613633194633	0.478578572322737	0.30817390145173	0.287468816603034	0.106704042517012	0.3697327652883	0.171993448825107	0.192684806322896	0.221087739227511	0.214800590692701	0.348244143595165	0.167618169945473	0.271548274559567	0.232950995940255	0.198293932223684	0.211834618905468	0.0435715493861682	0.422384487840913	0.345466170704582	0.290982744000773	0.24178456539195	0.19584977764717	0.250563463327052	0.25303318752442	0.281527098276815	0.320183942116112	0.477835808704647	0.172592242667618	0.395187684720845	0.155850132111494	0.264598518304439	0.45672901702837	0.387299072063116	0.208179234138128	0.151073828382177	0.498018221409068	0.111104536397231	0.727228660815991	0.185133140912418	0.160908507905343	0.120600433059248	0.0251415129366208	0.604999105364577	0.14627217932319	0.19921917494653	0.181012201500595	0.0437441281929664	0.152151055910177	0.0877411169077185	0.482052315972406	0.203963480668445	0.35855708618676	0.101219941594118	0.148476821125824	0.0172580120053175	0.431323370500129	0.0885934459211659	0.214829501478946	0.192904773173184	0.242176062415899	0.447035448074432	0.52422840627162	0.266250579831255	0.0457891283636353	0.553383768303009	0.203566889543671	0.270167481588808	0.505888552863008	0.318235207891673	0.315513637663465	0.101872070607233	0.491594258396339	0.103729585561911	0.0720055530783707
ESS	1524.09694673849	1653.55206431779	1795.16051224103	1801	1801	1801	1801	1534.61353879357	1753.81543451532	1801	1801	1655.33606833699	1617.47547756152	1801	1801	1801	1801	1801	1579.30899510696	1625.47256872478	1779.95858947198	1632.18294240754	1801	1801	1660.68274012961	1801	1551.64852615307	1779.31640618562	1801	1801	1801	1801	1799.14625020834	1801	1791.98337098749	1801	1187.96935071018	1677.01133903074	1801	1801	1801	1801	1681.04954398123	1719.57316300137	1449.84989667689	1801	1707.28658392841	1689.02293723037	1713.29179397827	1486.90195088567	1801	1801	1801	1723.48723154667	1500.12141665279	1759.30165474328	1668.96903656501	1801	1691.46522159778	1686.27088957226	1801	1640.85855102974	1719.76415466068	1801	1801	1801	1801	1723.62915558194	1431.98672030854	1801	1528.40520329738	1801	1645.67728597198	1697.71894086811	1801	1801	1665.34227316051	1801	1717.77444915044	1801	1673.19146883098	1801	1689.66044497356	1801	1676.22744150716	1801	1486.64371857018	1801	1731.98402496274	1749.93551883594	1714.38338591412	1578.55699151782	1458.10599284748	1722.01095772334	1653.91513282734	1801	1756.80260207329	1684.10766064846	1661.7191056641	1772.85826577828
