trace	total.br.len	tree.height
mean	835.19279672372	127.471329454299
stderr.of.mean	0.830436611352108	0.188182825237332
stdev	27.5406714765916	7.51849999568463
variance	758.488585381548	56.5278421851098
median	834.396671190931	126.9187687574
mode	numeric	numeric
geometric.mean	834.740524643606	127.251438854847
HPD95.lower	778.995101104576	113.272577520525
HPD95.upper	885.261490872949	142.416216831061
ACT	NA	NA
ESS	1100.46799369993	1597.14291968354
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
