trace	total.br.len	tree.height
mean	640.368773677834	82.4984917371162
stderr.of.mean	0.594072392580478	0.098450346580138
stdev	19.9458035423944	3.89064867270499
variance	397.835078951792	15.1371470944211
median	640.539718523231	82.3657561965019
mode	numeric	numeric
geometric.mean	640.058507366574	82.4071844719211
HPD95.lower	603.879347263634	75.9252042429178
HPD95.upper	680.533460905251	90.9161556131768
ACT	NA	NA
ESS	1127.88721784235	1562.61098936339
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
