trace	total.br.len	tree.height
mean	1266.97593407076	172.059059456767
stderr.of.mean	3.48437116680679	1.69294237674859
stdev	144.115759333246	71.0174117297326
variance	20769.352088198	5043.47276879036
median	1225.24198276165	149.560649049325
mode	numeric	numeric
geometric.mean	1260.0937550943	162.543850418871
HPD95.lower	1104.20298320592	102.072616844268
HPD95.upper	1552.4439569164	309.684494854276
ACT	NA	NA
ESS	1711.65198412749	1760.70529289798
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
