trace	total.br.len	tree.height
mean	293.514357747233	53.4562750105726
stderr.of.mean	0.399493999837331	0.0607821932223259
stdev	14.9647798795528	2.52480566992739
variance	223.944636843469	6.37464367089749
median	292.763612556755	53.1806865175134
mode	numeric	numeric
geometric.mean	293.135458660375	53.3977572278187
HPD95.lower	264.989804398853	48.9225404134604
HPD95.upper	323.533896211977	58.6222994834231
ACT	NA	NA
ESS	1403.98182652314	1726.41230103903
n.samples	1801	1801
chain.length	TRUE	TRUE
log.every	NA	NA
