trace	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	kappa.1	kappa.2	r_0	r_1	mu	Theta	psi.height	psi.treeLength	sim_0.treeLikelihood	sim_1.treeLikelihood
mean	-10682.238247339	-10155.7834819117	-526.454765427305	0.444737697302723	0.242679527685939	0.216468451721874	0.0961143232894637	0.211423666607123	0.16958328202955	0.353289026010051	0.265704025353275	3.06640639215528	3.88023532556667	0.977896099699124	1.01105195015044	0.00584067400705088	22.7541161915205	102.494530349466	550.503396647595	-3287.95860843944	-6867.82487347223
stderr.of.mean	0.333829228640809	0.199626973349394	0.182652475951745	0.000434003054423794	0.000410707247053613	0.000330592996019839	0.000249369647437455	0.000242230809714504	0.000224190438826372	0.000302555832078269	0.000275883012805915	0.00690050791913111	0.00570288551062135	0.000845090807071742	0.000422545403535867	6.1133732331825e-06	0.0613845297092795	0.114514000911213	0.479474285440704	0.172157260010594	0.201167146084834
stdev	10.4036795824472	8.46945388677138	5.53571741400356	0.0183020065613337	0.0169755424788061	0.0140258707934176	0.0102420774193847	0.00969840935690209	0.00921953624149627	0.0124867251973671	0.011531499641054	0.291929840255326	0.241952903675032	0.0358541608908797	0.0179270804454397	0.000221687058675513	2.20528517154863	4.8584168453514	16.7024207896373	6.27965262106984	8.11660968859131
variance	108.236548854229	71.7316491401469	30.6441672877022	0.000334963444171102	0.00028816904244975	0.000196725051513644	0.000104900149864669	9.4059144054046e-05	8.49998485082631e-05	0.000155918306154562	0.000132975483971628	0.0852230316315	0.0585412075967793	0.00128552085318908	0.000321380213297265	4.91451519842004e-08	4.86328268785225	23.6042142431942	278.970860234107	39.4340370413093	65.8793528369343
median	-10681.8663119853	-10155.3222132055	-526.041113451649	0.444800595514538	0.242262389671234	0.216061056200908	0.0959670426633992	0.211281973802448	0.169473371067996	0.353224356459988	0.265525895621388	3.04734328022967	3.86967348731717	0.976181470980064	1.01190926450996	0.00584329482123946	22.6962373320335	102.200598164487	550.173870610409	-3288.14490665214	-6867.67565582493
mode	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
geometric.mean	NaN	NaN	NaN	0.444360898336378	0.242084640394114	0.216013270641583	0.0955677790922125	0.211200770475376	0.169332371108252	0.353068542687461	0.26545398591613	3.05265129838679	3.87273119048435	0.977243099464426	1.01089242100982	0.00583645683932913	22.648016567521	102.379902590423	550.250655409729	NaN	NaN
HPD95.lower	-10703.1728168174	-10171.7751086656	-537.973909222044	0.407953761671683	0.207271316205436	0.190624296207394	0.0770549831661129	0.193260397231168	0.151889209817422	0.328933319118592	0.24158927842194	2.55095579214684	3.43635545417282	0.907201494876367	0.975307638333711	0.00543091967351398	18.5019663144573	92.7751771033835	515.77485203869	-3300.22730889149	-6884.15101706101
HPD95.upper	-10663.1500269717	-10139.5892005976	-517.084111470177	0.478578572322737	0.273390460332116	0.245324989475813	0.116166160256617	0.23031124581542	0.187633102668983	0.377163227960493	0.286883099768495	3.70304848300644	4.37753858568925	1.04938472333259	1.04639925256182	0.00627721250745983	26.9437420662284	111.734645263251	580.196380197256	-3275.82127743462	-6851.6739848459
ACT	46332.6522376496	25000	48990.9298645228	25304.6618597316	26340.8502103268	25000	26676.1686019047	28071.7908342238	26608.9907261192	26419.6055537764	25756.7296961036	25143.0244503324	25000	25000	25000	34221.0648658746	34865.8880210053	25000	37083.7956561965	33821.4189130132	27642.4902400785
ESS	971.776874957592	1801	919.047671160968	1779.31640618562	1709.32219880846	1801	1687.83608590572	1603.92332166809	1692.09724876201	1704.226806428	1748.08683133446	1790.7551292782	1801	1801	1801	1315.71008022311	1291.37683150001	1801	1214.14216649845	1331.25697995705	1628.83298895839
n.samples	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801	1801
chain.length	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07	5e+07
log.every	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000	25000
